HRHHID,OCCURNUM,YYYYMM,PEEDUCA,PEMARITL,PESEX,PRTAGE,PRTFAGE,PERACE,GTCMSA,GESTCEN,PTERNWA,PRVEL,PES3,PES4,PES5,PES6,PES7,PWSSWGT,PWORWGT
920049803009,1,199411,39,1,1,62,0,1,-1,71,21474836.47,1,1,-9,1,6,2,1391.5673,0.0000
920049803009,2,199411,40,1,2,51,0,1,-1,71,21474836.47,1,1,-9,1,6,1,1306.3499,0.0000
003993901132,1,199411,37,3,2,79,0,1,-1,71,21474836.47,1,2,2,-9,6,1,1208.4331,0.0000
330091290319,1,199411,35,3,2,89,0,1,-1,71,21474836.47,1,2,2,-9,5,1,1208.4331,0.0000
393121390090,1,199411,35,3,2,85,0,1,-1,71,21474836.47,1,2,2,-9,5,1,1208.4331,0.0000
088842391709,1,199411,33,4,2,78,0,2,-1,71,21474836.47,1,2,2,-9,6,1,1433.4656,0.0000
818084739920,1,199411,32,3,1,75,0,2,-1,71,21474836.47,1,1,-9,1,6,1,1744.9394,0.0000
982379804108,1,199411,33,3,2,90,1,1,-1,71,21474836.47,1,2,2,-9,4,1,1556.7744,0.0000
187208948390,1,199411,33,3,2,83,0,2,-1,71,21474836.47,1,2,2,-9,3,1,1433.4656,0.0000
098240090409,1,199411,39,1,1,26,0,1,-1,71,21474836.47,1,2,2,-9,5,2,1658.7831,0.0000
098240090409,2,199411,39,1,2,30,0,1,-1,71,21474836.47,1,2,1,-9,5,1,1528.9800,0.0000
098240090409,3,199411,-1,-1,1,8,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1412.6018,0.0000
098240090409,4,199411,-1,-1,2,9,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1355.3138,0.0000
409310031929,1,199411,40,1,1,53,0,1,-1,71,21474836.47,3,-1,-1,-1,6,1,1338.4441,0.0000
409310031929,2,199411,43,1,2,52,0,1,-1,71,21474836.47,3,-1,-1,-1,6,2,1473.9044,0.0000
409310031929,3,199411,39,6,2,22,0,1,-1,71,21474836.47,1,1,-9,2,6,2,1515.0221,0.0000
004993901132,1,199411,39,1,1,60,0,1,-1,71,21474836.47,1,2,1,-9,6,1,1486.2859,0.0000
004993901132,2,199411,40,1,2,57,0,1,-1,71,21474836.47,1,2,1,-9,6,1,1697.1292,0.0000
004993901132,3,199411,39,6,1,30,0,1,-1,71,21474836.47,1,2,1,-9,6,2,1704.0806,0.0000
330091290419,1,199411,36,1,1,49,0,2,-1,71,21474836.47,1,1,-9,1,6,2,1793.3636,0.0000
330091290419,2,199411,39,1,2,41,0,2,-1,71,21474836.47,1,1,-9,1,6,1,1831.3078,0.0000
330091290419,3,199411,40,6,2,23,0,2,-1,71,21474836.47,1,2,2,-9,6,2,2471.5093,0.0000
330091290419,4,199411,-1,-1,2,14,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,2015.7542,0.0000
330091290419,5,199411,-1,-1,1,9,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1653.4123,0.0000
330091290419,6,199411,-1,-1,1,5,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,2068.3376,0.0000
393121490090,1,199411,40,6,2,35,0,2,-1,71,21474836.47,1,2,2,-9,5,2,2045.5697,0.0000
393121490090,2,199411,40,6,2,21,0,2,-1,71,21474836.47,1,2,2,-9,5,1,2471.5093,0.0000
393121490090,3,199411,40,6,1,19,0,2,-1,71,21474836.47,1,2,2,-9,5,2,2051.6991,0.0000
393121490090,4,199411,-1,-1,2,14,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,2015.7542,0.0000
393121490090,5,199411,-1,-1,2,12,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1928.9163,0.0000
486735510005,1,199411,46,1,1,54,0,1,-1,71,576.92,1,1,-9,1,6,2,1421.1168,5727.0509
486735510005,2,199411,43,1,2,51,0,1,-1,71,250.00,1,1,-9,1,6,1,1387.5052,5437.3863
486735510005,4,199411,39,6,1,19,0,1,-1,71,21474836.47,1,2,2,-9,6,2,1824.2226,7358.8529
486735510005,5,199411,-1,-1,2,14,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1574.1552,6296.6208
067358505401,1,199411,46,6,1,26,0,1,-1,71,653.84,1,1,-9,4,1,1,1449.3550,5891.4927
067358505401,2,199411,43,6,1,29,0,1,-1,71,538.46,1,1,-9,4,1,2,1763.7871,7169.6298
753065450180,1,199411,43,1,1,47,0,1,-1,71,711.00,2,-9,-9,-9,-9,-9,1570.1875,6327.8005
753065450180,2,199411,43,1,2,42,0,1,-1,71,992.00,2,-9,-9,-9,-9,-9,1527.7384,6120.1653
753065450180,3,199411,39,6,2,19,0,1,-1,71,21474836.47,2,-9,-9,-9,-9,-9,1897.9929,7036.5349
507710190996,1,199411,43,1,1,70,0,1,-1,71,21474836.47,1,1,-9,5,6,2,1397.5651,5577.4313
507710190996,2,199411,40,1,2,72,0,1,-1,71,21474836.47,1,1,-9,5,6,1,1310.4115,5260.4841
005967711099,1,199411,43,1,1,73,0,1,-1,71,21474836.47,1,1,-9,1,6,1,1397.5651,5577.4313
005967711099,2,199411,43,1,2,73,0,1,-1,71,21474836.47,1,1,-9,2,6,2,1310.4115,5260.4841
790170960519,1,199411,43,1,1,46,0,1,-1,71,21474836.47,1,1,-9,2,6,2,1570.1875,5968.4753
790170960519,2,199411,43,1,2,47,0,1,-1,71,21474836.47,1,1,-9,1,6,1,1411.2225,5648.4397
790170960519,3,199411,39,6,1,18,0,1,-1,71,21474836.47,1,2,2,-9,6,2,1968.6814,7941.5949
790170960519,4,199411,35,6,1,15,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1595.2021,6380.8084
790170960519,5,199411,-1,-1,1,12,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1396.5184,5586.0736
967091570091,1,199411,45,1,1,59,0,1,-1,71,21474836.47,1,1,-9,2,6,2,1549.2801,5889.0037
967091570091,2,199411,43,1,2,57,0,1,-1,71,21474836.47,1,1,-9,2,6,1,1483.2307,5932.6505
899502028561,1,199411,41,6,2,25,0,2,-1,71,276.92,1,1,-9,1,4,1,1707.2967,6696.2365
899502028561,2,199411,-1,-1,1,2,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1534.7192,6138.8768
559820801629,1,199411,40,1,1,37,0,2,-1,71,175.00,3,-1,-1,-1,4,1,1748.8411,7370.8968
559820801629,2,199411,39,1,2,30,0,2,-1,71,21474836.47,1,2,2,-9,4,2,1357.2345,5626.9368
508690212958,1,199411,39,3,2,58,0,1,-1,71,190.00,1,2,2,-9,6,1,1483.2307,6322.4453
005986829215,1,199411,31,4,2,57,0,4,-1,71,200.00,1,2,2,-9,6,1,1270.9407,5417.5342
956015179940,1,199411,38,3,2,55,0,2,-1,71,21474836.47,1,2,1,-9,5,1,1101.7027,4567.5316
956015179940,5,199411,40,6,1,37,0,2,-1,71,600.00,1,2,2,-9,3,2,1748.8411,7370.8968
591406951790,1,199411,37,4,1,45,0,2,-1,71,1000.00,2,-9,-9,-9,-9,-9,1629.4492,6128.2530
497505099611,1,199411,36,4,2,68,0,2,-1,71,21474836.47,1,1,-9,1,6,1,1456.5863,5827.3099
118080206402,1,199411,43,6,2,39,0,1,-1,71,21474836.47,1,2,1,-9,5,1,1243.5510,0.0000
428801062010,1,199411,40,3,2,44,0,2,-1,71,21474836.47,1,1,-9,5,1,1,1677.5717,0.0000
800604021128,1,199411,45,6,2,45,0,1,-1,71,21474836.47,2,-9,-9,-9,-9,-9,1175.8244,0.0000
160140808220,1,199411,40,6,2,23,0,1,-1,71,21474836.47,2,-9,-9,-9,-9,-9,1259.8902,0.0000
160140808220,2,199411,40,6,2,22,0,1,-1,71,21474836.47,2,-9,-9,-9,-9,-9,1259.8902,0.0000
618089206402,1,199411,39,1,1,32,0,2,-1,71,21474836.47,1,2,2,-9,3,2,1439.8927,0.0000
618089206402,2,199411,39,1,2,24,0,1,-1,71,21474836.47,1,2,1,-9,3,1,1295.3305,0.0000
618089206402,3,199411,-1,-1,1,5,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1285.5410,0.0000
618089206402,4,199411,-1,-1,1,1,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1151.7956,0.0000
428801962060,1,199411,39,4,1,46,0,1,-1,71,21474836.47,2,-9,-9,-9,-9,-9,1304.5087,0.0000
169640808220,1,199411,40,3,2,75,0,1,-1,71,21474836.47,2,-9,-9,-9,-9,-9,1071.3546,0.0000
486735670095,1,199411,43,1,2,43,0,1,-1,71,21474836.47,1,1,-9,1,6,1,1168.8686,0.0000
486735670095,2,199411,45,1,1,47,0,1,-1,71,21474836.47,1,1,-9,1,6,2,1268.8172,0.0000
486735670095,3,199411,-1,-1,1,7,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1025.5911,0.0000
067368595407,1,199411,39,1,1,51,0,1,-1,71,21474836.47,1,1,-9,3,5,1,1100.8367,0.0000
067368595407,2,199411,39,1,2,50,0,1,-1,71,21474836.47,1,1,-9,1,5,2,1150.1893,0.0000
753066459780,1,199411,43,1,1,48,0,1,-1,71,21474836.47,1,1,-9,-2,6,2,1268.8172,0.0000
753066459780,2,199411,46,1,2,46,0,1,-1,71,21474836.47,1,1,-9,4,6,1,1175.8244,0.0000
753066459780,3,199411,-1,-1,1,14,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1231.2306,0.0000
753066459780,4,199411,-1,-1,1,12,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1180.1210,0.0000
738549706506,1,199411,43,3,1,52,0,1,-1,71,21474836.47,1,1,-9,1,6,1,1100.8367,0.0000
608710190996,1,199411,39,4,1,29,0,2,-1,71,21474836.47,1,2,-2,-9,3,1,2116.9721,0.0000
006967811099,1,199411,37,5,2,27,0,2,-1,71,21474836.47,1,2,1,-9,1,1,1578.5166,0.0000
006967811099,2,199411,38,5,2,29,0,2,-1,71,21474836.47,1,2,2,-9,1,1,1578.5166,0.0000
006967811099,4,199411,-1,-1,1,8,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1431.2389,0.0000
006967811099,5,199411,-1,-1,2,10,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,2272.1514,0.0000
006967811099,6,199411,-1,-1,1,2,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1225.7738,0.0000
006967811099,7,199411,-1,-1,2,4,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1257.4228,0.0000
006967811099,8,199411,-1,-1,2,3,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1412.0437,0.0000
790180960619,1,199411,39,1,1,29,0,2,-1,71,21474836.47,1,2,2,-9,2,1,2116.9721,0.0000
790180960619,2,199411,39,1,2,26,0,2,-1,71,21474836.47,1,2,-2,-9,2,2,1578.5166,0.0000
790180960619,3,199411,-1,-1,1,11,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1193.8670,0.0000
790180960619,4,199411,-1,-1,2,4,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1257.4228,0.0000
790180960619,5,199411,-1,-1,1,2,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1225.7738,0.0000
967091680091,1,199411,35,6,2,29,0,2,-1,71,21474836.47,1,2,2,-9,4,1,1578.5166,0.0000
967091680091,2,199411,-1,-1,2,10,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,2272.1514,0.0000
967091680091,3,199411,-1,-1,1,9,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1431.2389,0.0000
967091680091,4,199411,-1,-1,1,7,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1368.3921,0.0000
967091680091,5,199411,-1,-1,1,6,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1368.3921,0.0000
967091680091,6,199411,-1,-1,2,5,0,2,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1257.4228,0.0000
967091680091,7,199411,35,6,1,32,0,2,-1,71,21474836.47,1,-2,-2,-9,4,2,1400.4971,0.0000
126790307902,1,199411,43,6,2,28,0,1,-1,71,21474836.47,1,2,2,-9,2,1,1570.5614,0.0000
939602072710,1,199411,39,3,2,46,0,1,-1,71,21474836.47,1,2,1,-9,2,1,1698.0168,0.0000
023276799906,1,199411,39,6,1,59,0,1,-1,71,21474836.47,1,2,1,-9,6,1,1598.8981,0.0000
626799307902,1,199411,40,6,1,23,0,1,-1,71,21474836.47,1,2,1,-9,4,2,1831.6520,0.0000
626799307902,2,199411,40,6,2,21,0,1,-1,71,21474836.47,1,1,-9,2,4,1,1943.8763,0.0000
939602972760,1,199411,40,1,2,27,0,1,-1,71,21474836.47,1,2,2,-9,4,2,1570.5614,0.0000
939602972760,2,199411,40,1,1,26,0,1,-1,71,21474836.47,1,2,2,-9,4,1,1642.1846,0.0000
311037499730,1,199411,40,6,2,23,0,2,-1,71,21474836.47,1,2,2,-9,1,1,1823.6669,0.0000
713949307103,1,199411,40,3,2,62,0,2,-1,71,21474836.47,2,-9,-9,-9,-9,-9,1334.1240,0.0000
713949307103,2,199411,39,6,1,30,0,2,-1,71,21474836.47,2,-9,-9,-9,-9,-9,2672.2727,0.0000
134301973970,1,199411,39,6,2,21,0,2,-1,71,21474836.47,1,2,2,-9,2,1,1823.6669,0.0000
899802025561,1,199411,36,1,1,36,0,1,-1,71,21474836.47,1,2,2,-9,5,2,1121.8841,0.0000
899802025561,2,199411,38,1,2,34,0,1,-1,71,21474836.47,1,2,2,-9,5,2,1088.6466,0.0000
899802025561,3,199411,34,6,2,15,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1516.0303,0.0000
899802025561,4,199411,-1,-1,1,11,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1343.3154,0.0000
899802025561,5,199411,-1,-1,1,10,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1343.3154,0.0000
589520801629,1,199411,39,1,1,38,0,1,-1,71,21474836.47,1,2,1,-9,6,2,1121.8841,0.0000
589520801629,2,199411,40,1,2,38,0,1,-1,71,21474836.47,1,2,1,-9,6,1,1108.7764,0.0000
589520801629,3,199411,39,6,2,18,0,1,-1,71,21474836.47,1,2,2,-9,6,2,1412.8779,0.0000
589520801629,4,199411,-1,-1,2,14,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1396.1318,0.0000
589520801629,5,199411,-1,-1,1,13,0,1,-1,71,21474836.47,3,-1,-1,-1,-1,-1,1250.8481,0.0000
805690212958,1,199411,37,1,1,37,0,1,-1,71,21474836.47,1,1,-9,3,6,2,1121.8841,0.0000
805690212958,2,199411,37,1,2,34,0,1,-1,71,21474836.47,1,1,-9,3,6,2,1088.6466,0.0000
